Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,11,5984.732806967353,5820.547869127175,5702.707410376065,5601.828134825508,5540.530885644504,5496.954135357548,5447.276352729627,5433.754609155878,5434.98604782176,5420.4280538490275,5429.123117279039,5425.96363344059,5439.48272454532,5411.534820383845,5475.515603502205,5547.984718455527,5609.535506651123,5699.231910659425,5738.75506390966,5729.094644853336,5699.409082333308,5730.569154396273,5791.07505297398,5847.384510194318,5904.981141680055,5960.22251307727,6114.562698277799,6237.542636848272,6356.535913714458,6530.469975499842,6703.81900275277,6886.487967409188,7085.327941469097,7264.95055612787,7406.637360494703,7433.269499618747,7442.094629109745,7502.609490091056,7576.314252024687,7570.26107263214,7468.502325078015,7289.787813343977,7149.948073459345,6972.922118588111,6805.569034730768,6655.418424315668,6433.967486949978,6240.5364369621075
1,12,6023.67974430679,5865.448204406238,5749.451622417257,5639.740461593293,5572.843284535051,5519.806827003202,5491.637511323447,5462.418866992307,5455.469661819916,5449.007673586755,5433.130453637059,5400.267755426417,5372.535859506319,5361.16498710508,5400.050630596658,5431.750185220682,5451.059959654843,5499.5430709763095,5577.668941822079,5679.994363442772,5729.2428056731105,5725.9684431531605,5759.951799678317,5862.709343246835,5931.51553169859,6057.951581106225,6204.409901958948,6279.812465428806,6347.612924153747,6411.307334097252,6572.100131059822,6718.950707604185,6870.41843859847,7025.706003927297,7133.552156740193,7179.350443314133,7206.754954145635,7258.023934702825,7280.765772707211,7238.092603361511,7143.100117638223,6945.140077034041,6762.431880569247,6573.7014327400575,6396.895862428428,6279.504566502333,6064.815979868077,5868.22778097372
1,13,5689.493001814308,5568.319387377085,5444.3130337241655,5360.1140059174195,5323.55166724052,5290.913433838093,5264.71523225763,5258.6652925475655,5301.018682542637,5350.6756533377475,5432.554291468873,5580.074499807607,5736.05562624614,5857.926644864788,6008.980654852156,6089.19679641435,6102.001505360569,6147.707359329757,6104.9381096833695,6038.2144411778,5986.550952046453,6010.2021827465405,6063.887671459488,6130.144346615198,6176.24648794146,6261.31082965929,6390.9157181899855,6508.420739523705,6623.756795611008,6714.2103175149205,6837.146814110535,6982.42749033841,7131.566635652615,7309.58450211054,7409.52227858269,7429.477761017608,7457.040224258735,7517.757436259079,7569.902643678485,7561.331657044802,7435.676599442785,7210.472632359888,6989.271121196874,6771.799686742865,6550.22165552978,6402.751564826131,6186.153914170943,5968.78650946171
1,14,5757.365148674335,5620.997636986783,5499.78182368589,5408.400662773355,5370.394398188728,5320.651507098535,5315.715241877092,5330.485519091182,5352.313194998258,5385.529396667635,5473.693832581657,5602.707500286675,5754.156023487088,5918.87680797206,6017.740418946335,6076.04442887778,6097.3260609620875,6063.078755992938,6015.760938460049,5970.695454865179,5947.37821147759,5948.71743003814,5982.393159559215,6057.845796833648,6119.55982923739,6182.033486968427,6293.428188846135,6404.422502442905,6525.976255511395,6641.947446419112,6832.045947439995,6988.070791236668,7166.916319312085,7355.409180707473,7502.918539631295,7523.13974140518,7525.417250820232,7589.557730154535,7662.758394532818,7629.584972592598,7494.98745673341,7264.713873134997,7057.355388047853,6855.233075085595,6622.94919645414,6485.2951810317145,6259.468814970234,6015.553933404733
1,15,5882.362276175604,5726.51116921008,5610.344227614933,5524.973567842173,5471.935354634497,5444.714075275683,5440.421228731981,5438.13669101951,5451.831889707422,5485.691623474515,5562.5686291369,5687.067952616323,5876.05778918303,6044.524715572628,6168.762867890122,6221.383163191518,6234.357819418683,6207.440750727255,6151.1454696919955,6099.985439028695,6090.279375997683,6124.923553712605,6169.319734978528,6266.864050772074,6350.333416635114,6455.562153005183,6565.002052780725,6727.958313813368,6880.23332788749,7012.651028562508,7201.19360694512,7386.497206389742,7558.706245672258,7723.541501695283,7818.38039637807,7853.015320906153,7853.5282618218625,7915.765632793225,7946.135052689497,7915.224844772672,7779.898226396515,7578.211739970795,7367.119765486055,7121.750496288348,6874.6739702809955,6715.242117826332,6468.03061761385,6231.041351656192
1,16,6037.2645500868,5901.474989980623,5760.920604281069,5678.448736434242,5622.599928350563,5591.660515076495,5579.83244741255,5576.751604657653,5598.34973657859,5641.0787352279895,5729.257039403178,5860.121251990453,6068.235439508153,6200.927105786337,6378.1724016844,6428.552210252495,6455.78845888273,6455.501468484497,6437.61365324625,6422.746702170481,6403.70474259379,6422.30416989642,6474.578840987445,6534.495827109085,6595.36677016377,6670.3987143938075,6760.428949741732,6906.006978202196,7047.640515633212,7167.751508642392,7308.405315794244,7464.113813553043,7642.130216618247,7799.518375841035,7914.000000827047,7982.8802130695785,7973.050675290826,8044.458646280313,8087.682474060222,8053.356437790329,7898.167903224327,7662.192524356033,7419.49026043888,7166.13405396055,6933.537715316972,6766.547878604222,6513.787938366115,6253.052399671742
1,17,6120.041045149959,5972.11897213486,5828.57239405291,5744.272622443853,5681.461595555213,5637.189652260822,5623.561952778426,5631.952792891025,5660.109511543533,5694.5507812839,5779.266911266535,5910.7958253011675,6091.189237465625,6264.6949943876625,6410.4270638703265,6489.4220319249025,6514.058611924658,6528.930051061985,6503.691259465675,6485.803623301485,6503.28703639872,6574.973272229436,6632.377566038253,6720.067813466578,6761.671143047391,6831.850191693997,6980.150142835975,7085.006103399478,7246.892155523756,7385.811819769209,7507.912211885252,7707.8643328172,7893.568307937705,8045.46936763751,8074.996512279847,8047.195816264173,7964.243553560995,8007.159337130247,8078.247904393035,8060.300857089598,7930.928315579423,7690.842589820205,7517.211009835083,7280.16836161694,7066.206140799062,6925.91586964224,6663.309406558227,6408.72602757949
1,18,6098.237415613655,5949.38362905106,5821.985568061686,5715.403318956418,5648.6295587938785,5607.3124963608,5568.103204348228,5544.607689676945,5533.043834953959,5533.416527889488,5551.672669041975,5551.644896473893,5578.570768290673,5629.133574738597,5706.280738495633,5780.650556686494,5895.029314608485,5989.83125796029,6006.140916332645,6003.365338293248,6055.441940543313,6105.04584261904,6104.38270872006,6145.0156674220325,6212.221295938255,6267.398367079738,6348.069154412593,6471.053239946261,6402.130203952931,6603.275196448712,6716.217214698083,6865.989010951683,7012.192905293401,7138.775058141759,7211.00742881702,7226.637882867417,7267.044418010685,7345.944546574565,7392.118293844421,7362.81631829212,7258.390102124998,7090.454690452603,6952.967922269891,6802.603195461055,6676.664166468048,6556.171257495919,6364.963398787653,6155.4775417141645
1,19,5935.449752607113,5807.269191396227,5672.84915547264,5569.810640014634,5518.968442782035,5472.469132349132,5448.749709160135,5409.018186648482,5410.249292956973,5401.70297671289,5372.9677668047925,5364.877103847925,5326.299147121697,5339.402741761534,5362.073908936973,5376.863955198673,5423.67180932369,5478.804780409897,5506.003997879722,5549.542450015515,5550.367244091508,5575.199071351002,5515.8788372443105,5670.130830569415,5769.093923573582,5847.465284181716,5919.795512100136,5969.17279906808,6099.884547242027,6250.825835679112,6413.579598181077,6519.273085786344,6680.70385955576,6852.469923638676,7039.896478709008,7161.675505980515,7277.2634807773775,7361.46399779737,7440.180607606268,7421.30599230862,7308.098136957386,7113.237308650473,6935.607502775152,6748.803540174984,6581.114609446385,6460.91243549962,6265.854263377732,6040.331298473142
1,20,5833.414313006002,5710.561223851912,5590.605177209412,5507.96101513848,5477.0720799613955,5446.823453190373,5416.7305981088375,5408.497353222459,5450.34128161808,5516.89476671814,5634.70298706733,5775.501620484213,5997.069717090422,6189.901433708154,6366.087972886629,6435.64089183495,6443.67324638746,6424.923007274005,6388.628104685025,6370.594273376975,6356.507639343849,6371.354117069611,6394.367658737003,6445.020340630945,6465.64407725154,6518.241237676044,6587.3358471611045,6676.573694136352,6783.299421129018,6861.1259937835275,6953.650069245253,7110.617809717158,7264.96593173399,7440.553142578985,7543.55135622161,7575.274435950047,7585.720352763623,7653.01957548409,7686.464295445102,7658.455080494357,7528.742592021374,7315.599184534265,7106.371501815651,6882.926824384295,6664.53346431759,6508.771929207464,6281.944673211007,6047.923044189822
1,21,5743.259466181225,5612.222642842127,5478.692427230455,5395.378482386518,5335.751341017645,5309.891198944612,5288.0447717718325,5281.4127345635625,5325.716544692752,5385.953624244708,5489.09692712026,5607.03771400968,5818.6191453621805,5974.92465897609,6113.71370467497,6143.806776932582,6103.9122590278175,6076.04909831568,6054.734005120075,6021.6564180301375,5959.937169129432,5928.163202310599,5901.487553548845,5943.1053347653615,6017.577754271277,6087.950485480465,6179.915929362483,6292.56681947862,6445.655041688515,6547.370373295385,6725.075706511503,6912.4247409890995,7140.0882209099655,7287.996723376437,7446.601538289035,7478.8528433170395,7499.024324075241,7599.269523667463,7649.091129208295,7600.607399546372,7445.799322309615,7232.518138226273,7034.187646415902,6805.621498597968,6598.354693194719,6458.023565106725,6236.9300054588,6006.513562434
1,22,5814.162804709431,5671.490674428523,5551.47752351857,5461.910840019287,5418.881819850398,5379.33992910623,5363.9585680220725,5370.65880243595,5385.877288103203,5447.386068498758,5546.290590943947,5684.688293194382,5858.954445368417,6048.528407384923,6171.744616366375,6236.53543080091,6241.656143498685,6235.7084072690795,6196.671967488494,6151.218198301728,6131.111055774855,6126.24261117023,6105.16741409056,6166.394709484988,6237.59388314277,6340.782999262928,6469.032189092092,6616.640050275368,6747.867728418074,6820.11148403617,6969.543841949625,7161.443872967312,7325.104529590255,7432.8832669703725,7526.803486601126,7474.956312618179,7511.835192957293,7608.692805521023,7674.120362410849,7621.382988662752,7510.68112116214,7309.7197000285805,7126.890895387295,6907.919308283297,6715.477173264389,6542.620948222825,6300.805487285999,6075.46155404622
1,23,5947.595504136398,5800.583779381104,5673.165928772212,5574.488652879852,5523.488713302913,5496.7179760266445,5483.896567216615,5478.232939581752,5523.686980834945,5576.001450658512,5679.685263228727,5796.9681136232275,6010.37373704273,6163.502543488453,6374.009540529575,6464.646402102875,6493.862170236563,6500.052101813418,6477.834786576817,6473.538259784919,6461.137863056734,6488.243527196867,6508.887350319745,6550.132786000762,6594.5278579715105,6670.468790871373,6739.152181250827,6850.234990477153,6927.312262159505,6992.1486312386605,7103.06840664011,7217.540606859697,7349.85563252438,7494.262164840802,7572.238740206085,7602.268999438727,7591.700880880107,7678.724202805178,7724.120519386677,7684.400611522556,7549.515033567543,7320.258993043688,7104.41553748301,6886.366883487366,6676.228561308855,6544.403503553349,6302.802853882557,6070.588563953785
1,24,5727.057163205788,5576.008022680955,5483.28302646547,5411.920877065228,5356.63376561665,5329.403181149125,5318.34552666028,5319.330009923672,5359.792137968215,5408.0695776767525,5518.77154418196,5639.434312633025,5839.18412840047,6017.13306480951,6157.254108102235,6222.196897582482,6234.924964078553,6236.616957866818,6185.2044946668575,6183.673961153338,6171.479680056143,6118.985224718555,6169.697297872373,6266.7529337059295,6319.12459814087,6373.724188920833,6465.21466882455,6541.935221242925,6623.914959246713,6712.036741437738,6804.802818218872,6940.677518257895,7100.644127054839,7238.009148698413,7298.056973099792,7268.217239994041,7233.292946984768,7319.449466804167,7353.429559098678,7347.095224139271,7230.78139594648,7029.812103085973,6866.039728824968,6682.660507580263,6478.318563217034,6355.668886238768,6177.39772545599,5966.205492010768
1,25,5854.94969300286,5731.811330287335,5589.753347489134,5495.856631669785,5436.424134907626,5395.737572742635,5368.103051895682,5345.286464872355,5337.665819144875,5343.5184569521525,5367.307386383867,5357.182047811285,5362.673228580968,5416.042652609174,5480.35797572854,5546.015478204185,5608.933843139115,5675.633912772488,5721.233733957575,5726.525895130502,5699.410269509899,5663.001894599783,5670.209845186073,5723.436108731496,5764.931213925052,5840.814767616965,5906.596906560697,5991.800350403582,6143.179410339585,6259.17539034613,6367.704294172168,6485.13041014966,6687.663403762832,6896.271548981203,7040.183175083051,7112.406164097922,7186.9923631400525,7233.52493601232,7311.739463890357,7302.45785957152,7172.987165902725,6992.6186813003305,6855.825942840917,6709.8822926807525,6562.82728011162,6452.024811578524,6256.449780564485,6048.249985067367
1,26,5849.099753921918,5710.50440835042,5580.90350423352,5489.40339755908,5419.177669776037,5377.5056022883455,5343.5085140125275,5320.23920213752,5320.325832065742,5317.086324034395,5305.20217247259,5281.195026472312,5254.924667943153,5254.9662380595355,5268.856239366158,5257.081528601732,5293.282973542549,5339.171773812407,5328.6996864788325,5373.7780625107225,5419.2177316471825,5438.6819380902925,5454.579617312234,5527.179560605187,5584.5302519217,5675.675627368145,5790.987047892425,5922.186737326727,6083.695266036165,6238.345396065128,6420.756216838618,6616.368598434765,6748.680347842257,6976.772242943112,7130.922284145237,7276.678035759654,7312.17139558923,7402.779921712025,7513.319139682562,7475.052708425745,7370.065114291449,7161.985700525827,6991.801725819842,6809.156322573401,6618.690668147519,6453.8208945580745,6258.388682668995,6031.906594918242
1,27,5966.497627000263,5810.262510999837,5679.294481521705,5586.263105179013,5530.592988612512,5478.827369894242,5446.3855714542,5428.842563496352,5411.073793487558,5425.768717537705,5435.379043149045,5440.42262777609,5458.950348495282,5513.525741694122,5597.489458436765,5658.621603963135,5707.4628203103675,5755.937240156487,5763.870170936152,5804.938082729445,5806.621955930223,5833.690497708178,5879.614962497282,5957.1826472801295,5975.9180011708595,6061.029010311013,6111.292138749397,6192.583921482467,6345.5951163573745,6452.7835266389075,6544.510607764403,6738.690307628155,6905.728570845277,7034.683589751662,7180.463743779055,7290.859768904423,7299.990303732817,7403.559628586941,7474.35774552655,7457.714022706121,7360.403047780679,7147.862810110305,6967.122870029765,6775.917877747775,6577.02821350753,6443.9206451931,6239.8736052406175,6027.90868912525
1,28,6122.4988515316145,5976.310884174895,5842.510561482525,5758.761820081425,5703.818660343355,5674.466067341229,5645.529182504655,5614.90768723177,5641.741912378326,5712.448924106992,5843.75611584908,5996.492987145308,6222.872972434385,6433.375230763865,6668.33116635818,6725.746776422652,6709.2185737518885,6754.672679349014,6777.9395822586575,6795.458179261872,6848.126316026222,6869.759111090062,6905.637758689778,7046.440445714048,7136.959239226942,7204.848085537635,7274.0038521663555,7366.826557937423,7481.912159907315,7548.935169473925,7627.17614427842,7794.925159586846,7999.359222065703,8095.98758548178,8145.425516749515,8169.937577827817,8117.195683491225,8195.632777934487,8158.819207361227,8131.438420641064,7978.078289631465,7716.108270855235,7476.670856519162,7224.472893706845,6969.235976028098,6776.597207285778,6500.240656275033,6274.3529251921245
1,29,5883.215384014806,5692.04522020685,5610.65257963348,5558.0434660945,5501.306943019792,5463.494635764405,5456.330417216481,5446.997710363743,5480.261586068802,5548.92055032168,5671.622284700953,5795.417140873542,6042.038434396185,6265.817920768577,6437.62558627847,6448.069767896955,6428.707960264417,6389.391310664682,6368.0031885602475,6342.108083690027,6363.986935105255,6402.630280926823,6418.735430664443,6483.95508051466,6521.941475291005,6673.58455992038,6760.622251095047,6899.464173718699,7050.895063987366,7115.662224219874,7186.716860511025,7433.399762246224,7629.917300636295,7748.368583954832,7806.838832457315,7812.61728348075,7777.476333056387,7858.968907701205,7856.87547779603,7815.133627624466,7672.118696703734,7439.197355726915,7217.808596483365,6989.066852926678,6762.223331762462,6597.868796440048,6373.590712766852,6123.9076317253985
1,30,5925.077438958135,5789.911762459925,5665.994993964186,5567.852444946425,5532.097629425312,5482.2483054153845,5477.619529147277,5475.230785043995,5498.238419242725,5567.180284155368,5695.29176187025,5821.770281135973,6041.510877595075,6266.1890255167455,6467.390444025567,6522.883087107844,6484.82008891493,6478.056803195195,6492.794305443108,6457.8068371857225,6406.231761316657,6393.00685873176,6456.972480471957,6509.998105652578,6570.52146605555,6608.075047887475,6637.158461831966,6788.7672177014065,6869.815401443395,6934.869827805824,7031.671071139437,7183.922286350275,7317.3741583996325,7465.745939215605,7554.750789375144,7600.779877572834,7643.94669180189,7746.510896599302,7768.427876496173,7754.253390204074,7667.6864130980275,7466.02874999509,7226.090766057858,6983.255049833292,6724.201818868282,6595.714455546858,6361.1771159902355,6130.224218718602
1,31,6071.128381458115,5923.292932154242,5791.284861425025,5711.100283155065,5655.597536499696,5616.523986458988,5607.052058734045,5616.23409952032,5642.890644862435,5710.6578143653605,5860.879030881941,6005.599271233454,6253.160963924945,6490.961529900955,6717.352158372881,6775.59591757614,6733.538181341617,6713.14699718926,6743.89983415456,6727.7606432197,6688.751738455563,6731.49801165602,6699.384087331217,6688.651994176238,6741.11975802824,6809.382917629484,6895.654551832382,6975.4304120495,7197.339763244476,7292.76614255831,7366.361551962826,7504.582910860935,7648.032284616591,7742.975122110918,7790.274616351137,7716.944498515739,7670.619888083518,7727.722667309347,7737.474124771386,7689.843513305877,7563.335876600027,7355.031633680932,7180.866094226525,6978.314247192455,6789.45527577222,6679.449539752657,6455.600003323554,6212.941511723413
2,1,5805.283382992449,5654.942560615648,5540.001215629538,5433.5698056643705,5365.082227554895,5326.675677729125,5307.355517425308,5287.037302259388,5300.290852353935,5308.131916705397,5342.334455234975,5359.4623865402355,5377.386685777195,5438.202295553519,5527.310341305265,5578.020830585409,5627.440990220665,5671.98122429109,5706.128426295298,5720.482390914264,5732.218277311033,5813.832524086565,5828.150771544528,5890.225040590651,5912.016213310832,5974.95927469952,6070.760509691968,6157.728675078894,6293.6500797970275,6382.114720708128,6468.139588116822,6627.170218220581,6819.241103268315,6946.400702975263,7018.589294244437,7037.752589663372,7091.5045975776375,7152.76910497985,7151.68732774431,7107.769219086475,7002.929357239935,6834.680405199611,6707.541288054667,6565.7612183672845,6421.655394604308,6318.6214896827505,6125.76244575375,5914.701646432478
2,2,5730.899847042921,5597.026864782036,5479.40747458209,5388.341125705248,5330.211364354315,5297.219187356284,5254.088596405089,5255.438861160333,5257.238549199445,5250.087715745192,5254.919501601465,5225.901291296717,5214.01668384007,5210.190720391805,5242.657868063608,5246.923213482482,5290.86546946965,5346.09439393966,5356.299119349887,5374.48862844768,5359.942866442955,5359.90861653303,5373.358288164362,5451.648738943482,5526.17205500902,5623.378329148492,5670.4920066062205,5786.671569865107,5944.007959870287,6084.218590143475,6271.371543729175,6456.52183754862,6677.106644647267,6898.760576843702,7092.06376309058,7229.958809422729,7303.426213227753,7386.338545786512,7419.386610183073,7380.594741225368,7283.34039431619,7085.72505831498,6897.140778515941,6688.768349213323,6475.973221142178,6313.667525442507,6119.15364428858,5903.352441941733
2,3,5923.629195114712,5790.68014800082,5656.959828195382,5570.103906974452,5533.057017543638,5504.72375359735,5498.945096315478,5502.92485425341,5542.884119245423,5629.177435030458,5784.002300495687,5931.556972313056,6199.773262404868,6435.143393954183,6627.141520567275,6672.894501448435,6653.0120704951,6647.4365995643275,6583.591618278477,6519.76980978917,6466.472774290547,6466.736097749573,6484.33886713607,6542.593288520352,6577.868619482035,6696.859607227303,6884.707209230804,7020.187662036627,7092.296688256063,7160.2784830485225,7319.692976794232,7510.24126140358,7734.822179914077,7895.378267808783,8013.950645624311,8063.382324704569,8060.743917957925,8111.87675278649,8147.601937200987,8078.518337353047,7905.778442961919,7668.212276567909,7434.886444728165,7193.84956918457,6913.700564242573,6749.505146935997,6513.457822066027,6260.7733040096255
2,4,6062.247717822465,5933.580053017745,5803.24571435097,5711.6575507193775,5653.419929562505,5628.342322630055,5592.006808221213,5578.131053501363,5610.747241631302,5690.95562332245,5831.220990490177,5973.319224524692,6200.064211087997,6413.209120800338,6600.78333156544,6654.091966513413,6621.311421684408,6620.0023916466425,6630.658373315948,6615.451158571364,6615.675514449173,6646.1581642231395,6703.830316347267,6801.438994638,6865.005613887372,6895.169853572295,6976.646103607471,7063.4848864096375,7147.100009454102,7209.353877868255,7322.594123701249,7504.22976188664,7682.190238530888,7792.091278079402,7885.959184948112,7920.349126607025,7924.427379247854,8025.6604564212275,8046.845722730667,7964.473186995505,7846.51561086366,7575.931386300264,7351.358406949967,7121.622005124018,6869.107889384102,6695.80712019834,6471.96478554603,6230.822955831085
